Day fraction,Seconds,Min,Source Pressure (Pa),Turbidity Effluent,Turbidity Influent,BW Pump control (),Raw Water Pump control (),PAC Pump control ()
0.56646468,1369.999872,22.8333312,30929.29883,1.27,5.4336,0.99999947,0.14210526,0.80305263
0.56652255,1374.99984,22.916664,30955.29492,1.27,5.5225,0.99999947,0.14210526,0.80305263
0.56658042,1379.999808,22.9999968,30961.66406,1.27,5.664,0.99999947,0.14210526,0.80305263
0.5666383,1385.00064,23.083344,30971.35352,1.27,5.5505,0.99999947,0.14210526,0.80305263
0.56669619,1390.002336,23.1667056,30968.28906,1.27,5.5799,0.99999947,0.14210526,0.80305263
0.56675405,1395.00144,23.250024,30975.22852,1.27,5.8266,0.99999947,0.14210526,0.80305263
0.56681193,1400.002272,23.3333712,30974.09766,1.27,5.9354,0.99999947,0.14210526,0.80305263
0.56686979,1405.001376,23.4166896,30979.89648,1.27,5.6405,0.99999947,0.14210526,0.80305263
0.56692765,1410.00048,23.500008,30975.92773,1.27,5.5585,0.99999947,0.14210526,0.80305263
0.56698551,1414.999584,23.5833264,30977.97266,1.27,5.6045,0.99999947,0.14210526,0.80305263
0.5670434,1420.00128,23.666688,30972.37109,1.27,5.4779,0.99999947,0.14210526,0.80305263
0.56710125,1424.99952,23.749992,30978.63867,1.27,5.5183,0.99999947,0.14210526,0.80305263
0.56715913,1430.000352,23.8333392,30976.91016,1.27,5.5324,0.99999947,0.14210526,0.80305263
0.56721699,1434.999456,23.9166576,31016.72656,1.27,5.4236,0.99999947,0.14210526,0.80305263
0.56727487,1440.000288,24.0000048,31012.29688,1.27,5.2777,0.99999947,0.14210526,0.80305263
0.56733275,1445.00112,24.083352,31006.70117,1.27,5.3168,0.99999947,0.14210526,0.80305263
0.56739061,1450.000224,24.1666704,31004.375,1.27,5.3118,0.99999947,0.14210526,0.80305263
0.56744849,1455.001056,24.2500176,31003.28906,1.27,5.361,0.99999947,0.14210526,0.80305263
0.56750636,1460.001024,24.3333504,30992.32227,1.27,5.5418,0.99999947,0.14210526,0.80305263
0.56756422,1465.000128,24.4166688,31013.80078,1.27,5.7448,0.99999947,0.14210526,0.80305263
0.56762209,1470.000096,24.5000016,31009.48047,1.27,5.5707,0.99999947,0.14210526,0.80305263
0.56767997,1475.000928,24.5833488,31027.29883,1.27,5.414,0.99999947,0.14210526,0.80305263
0.56773783,1480.000032,24.6666672,30998.13281,1.27,5.4678,0.99999947,0.14210526,0.80305263
0.5677957,1485,24.75,31032.82031,1.27,5.4399,0.99999947,0.14210526,0.80305263
0.56785356,1489.999104,24.8333184,31020.87109,1.27,5.5514,0.99999947,0.14210526,0.80305263
0.56791144,1494.999936,24.9166656,31042.89453,1.27,5.5568,0.99999947,0.14210526,0.80305263
0.56796932,1500.000768,25.0000128,31014.86523,1.27,5.3634,0.99999947,0.14210526,0.80305263
0.56802719,1505.000736,25.0833456,31031.77539,1.27,5.3043,0.99999947,0.14210526,0.80305263
0.56808506,1510.000704,25.1666784,31038.19531,1.27,5.5197,0.99999947,0.14210526,0.80305263
0.56814294,1515.001536,25.2500256,31048.69141,1.27,5.5388,0.99999947,0.14210526,0.80305263
0.5682008,1520.00064,25.333344,31034.38477,1.27,5.6146,0.99999947,0.14210526,0.80305263
0.56825867,1525.000608,25.4166768,31023.66016,1.27,5.7108,0.99999947,0.14210526,0.80305263
0.56831654,1530.000576,25.5000096,31045.19336,1.27,5.6371,0.99999947,0.14210526,0.80305263
0.56837442,1535.001408,25.5833568,31025.29492,1.27,5.4458,0.99999947,0.14210526,0.80305263
0.56843228,1540.000512,25.6666752,31044.54883,1.27,5.3799,0.99999947,0.14210526,0.80305263
0.56849015,1545.00048,25.750008,31035.46094,1.27,5.4276,0.99999947,0.14210526,0.80305263
0.56854802,1550.000448,25.8333408,31047.3418,1.27,5.5156,0.99999947,0.14210526,0.80305263
0.56860589,1555.000416,25.9166736,31031.75195,1.27,5.4406,0.99999947,0.14210526,0.80305263
0.56866375,1559.99952,25.999992,31027.92188,1.27,5.4097,0.99999947,0.14210526,0.80305263
0.56872163,1565.000352,26.0833392,31038.82031,1.27,5.403,0.99999947,0.14210526,0.80305263
0.5687795,1570.00032,26.166672,31029.8457,1.27,5.2894,0.99999947,0.14210526,0.80305263
0.56883737,1575.000288,26.2500048,31039.29492,1.27,5.5139,0.99999947,0.14210526,0.80305263
0.56889524,1580.000256,26.3333376,31027.07031,1.27,5.4317,0.99999947,0.14210526,0.80305263
0.56895312,1585.001088,26.4166848,31033.85938,1.27,5.4004,0.99999947,0.14210526,0.80305263
0.56901099,1590.001056,26.5000176,31041.49805,1.27,5.3819,0.99999947,0.14210526,0.80305263
0.56906889,1595.003616,26.5833936,31057.08789,1.28,5.4347,0.99999947,0.14210526,0.80305263
0.56912672,1600.000128,26.6666688,31041.76953,1.27,5.3619,0.99999947,0.14210526,0.80305263
0.56918459,1605.000096,26.7500016,31040.7207,1.27,5.4529,0.99999947,0.14210526,0.80305263
0.56924246,1610.000064,26.8333344,31051.84375,1.27,5.2938,0.99999947,0.14210526,0.80305263
0.56930034,1615.000896,26.9166816,31012.48828,1.27,5.3216,0.99999947,0.14210526,0.80305263
0.56935822,1620.001728,27.0000288,31032.4043,1.27,5.3942,0.99999947,0.14210526,0.80305263
0.56941606,1624.999104,27.0833184,31042.25977,1.27,5.5351,0.99999947,0.14210526,0.80305263
0.56947395,1630.0008,27.16668,31036.31641,1.27,5.6684,0.99999947,0.14210526,0.80305263
0.56953181,1634.999904,27.2499984,31010.99219,1.27,5.4541,0.99999947,0.14210526,0.80305263
0.56958967,1639.999008,27.3333168,31015.95117,1.27,5.4019,0.99999947,0.14210526,0.80305263
0.56964756,1645.000704,27.4166784,31021.05273,1.27,5.258,0.99999947,0.14210526,0.80305263
0.56970542,1649.999808,27.4999968,31044.41992,1.27,5.313,0.99999947,0.14210526,0.80305263
0.5697633,1655.00064,27.583344,31054.4707,1.27,5.598,0.99999947,0.14210526,0.80305263
0.56982116,1659.999744,27.6666624,30987.19922,1.27,5.4107,0.99999947,0.14210526,0.80305263
0.56987905,1665.00144,27.750024,30989.99414,1.27,5.3566,0.99999947,0.14210526,0.80305263
0.56993692,1670.001408,27.8333568,31048.90234,1.27,5.1599,0.99999947,0.14210526,0.80305263
0.56999479,1675.001376,27.9166896,31001.10156,1.27,5.1646,0.99999947,0.14210526,0.80305263
0.57005264,1679.999616,27.9999936,31014.125,1.27,5.2932,0.99999947,0.14210526,0.80305263
0.57011051,1684.999584,28.0833264,31032.82617,1.27,5.2769,0.99999947,0.14210526,0.80305263
0.57016839,1690.000416,28.1666736,31023.13086,1.27,5.5794,0.99999947,0.14210526,0.80305263
0.57022626,1695.000384,28.2500064,31018.01953,1.27,5.5572,0.99999947,0.14210526,0.80305263
0.57028414,1700.001216,28.3333536,31018.08594,1.27,5.4928,0.99999947,0.14210526,0.80305263
0.570342,1705.00032,28.416672,31020.34961,1.27,5.5625,0.99999947,0.14210526,0.80305263
0.57039986,1709.999424,28.4999904,30976.01172,1.27,5.4061,0.99999947,0.14210526,0.80305263
0.57045775,1715.00112,28.583352,30995.7832,1.27,5.3402,0.99999947,0.14210526,0.80305263
0.5705156,1719.99936,28.666656,31006.02734,1.27,5.2006,0.99999947,0.14210526,0.80305263
0.57057348,1725.000192,28.7500032,30999.16797,1.27,5.1873,0.99999947,0.14210526,0.80305263
0.57063136,1730.001024,28.8333504,30968.0625,1.27,5.175,0.99999947,0.14210526,0.80305263
0.57068923,1735.000992,28.9166832,30988.88477,1.27,5.2152,0.99999947,0.14210526,0.80305263
0.57074709,1740.000096,29.0000016,30986.43164,1.27,5.1239,0.99999947,0.14210526,0.80305263
0.57080496,1745.000064,29.0833344,30982.86523,1.27,5.2222,0.99999947,0.14210526,0.80305263
0.57086282,1749.999168,29.1666528,30962.53711,1.27,5.3532,0.99999947,0.14210526,0.80305263
0.57092069,1754.999136,29.2499856,30976.26367,1.27,5.1322,0.99999947,0.14210526,0.80305263
0.57097858,1760.000832,29.3333472,30950.04492,1.27,5.1401,0.99999947,0.14210526,0.80305263
0.57103645,1765.0008,29.41668,30964.47461,1.27,5.1134,0.99999947,0.14210526,0.80305263
0.57109431,1769.999904,29.4999984,30995.40625,1.27,5.1766,0.99999947,0.14210526,0.80305263
0.57115219,1775.000736,29.5833456,30976.83398,1.27,5.3918,0.99999947,0.14210526,0.80305263
0.57121005,1779.99984,29.666664,30968.7832,1.27,5.6535,0.99999947,0.14210526,0.80305263
0.57126793,1785.000672,29.7500112,30936.24805,1.27,5.475,0.99999947,0.14210526,0.80305263
0.57132579,1789.999776,29.8333296,30971.17383,1.27,5.3214,0.99999947,0.14210526,0.80305263
0.57138366,1794.999744,29.9166624,30984.39063,1.27,5.2496,0.99999947,0.14210526,0.80305263
0.57144155,1800.00144,30.000024,30936.58398,1.27,5.2293,0.99999947,0.14210526,0.80305263
0.57149941,1805.000544,30.0833424,30950.15039,1.27,5.1384,0.99999947,0.14210526,0.80305263
0.57155727,1809.999648,30.1666608,30947.50781,1.27,5.027,0.99999947,0.14210526,0.80305263
0.57161515,1815.00048,30.250008,30973.08984,1.27,4.9838,0.99999947,0.14210526,0.80305263
0.57167304,1820.002176,30.3333696,30949.66797,1.27,4.9604,0.99999947,0.14210526,0.80305263
0.57173089,1825.000416,30.4166736,30944.89258,1.27,4.9778,0.99999947,0.14210526,0.80305263
0.57178877,1830.001248,30.5000208,30920.74414,1.27,5.0684,0.99999947,0.14210526,0.80305263
0.57184664,1835.001216,30.5833536,30921.19922,1.27,5.2007,0.99999947,0.14210526,0.80305263
0.57190449,1839.999456,30.6666576,30926.50781,1.27,5.2006,0.99999947,0.14210526,0.80305263
0.57196238,1845.001152,30.7500192,30918.80664,1.27,5.2764,0.99999947,0.14210526,0.80305263
0.57202023,1849.999392,30.8333232,30913.22266,1.27,5.156,0.99999947,0.14210526,0.80305263
0.5720781,1854.99936,30.916656,30946.48828,1.27,5.1653,0.99999947,0.14210526,0.80305263
0.57213598,1860.000192,31.0000032,30927.80859,1.27,5.3296,0.99999947,0.14210526,0.80305263
0.57219385,1865.00016,31.083336,30883.81641,1.27,5.1817,0.99999947,0.14210526,0.80305263
0.57225173,1870.000992,31.1666832,30932.77539,1.27,5.1613,0.99999947,0.14210526,0.80305263
0.57230961,1875.001824,31.2500304,30914.95898,1.27,4.9716,0.99999947,0.14210526,0.80305263
0.57236747,1880.000928,31.3333488,30901.04688,1.27,5.2042,0.99999947,0.14210526,0.80305263
0.57242534,1885.000896,31.4166816,30907.23242,1.27,5.2437,0.99999947,0.14210526,0.80305263
0.57248322,1890.001728,31.5000288,30913.1582,1.27,5.2476,0.99999947,0.14210526,0.80305263
0.57254108,1895.000832,31.5833472,30877.38477,1.27,5.1034,0.99999947,0.14210526,0.80305263
0.57259894,1899.999936,31.6666656,30904.44727,1.27,5.1364,0.99999947,0.14210526,0.80305263
0.57265682,1905.000768,31.7500128,30883.63477,1.27,5.1047,0.99999947,0.14210526,0.80305263
0.57271469,1910.000736,31.8333456,30901.58398,1.27,5.0266,0.99999947,0.14210526,0.80305263
0.57277255,1914.99984,31.916664,30870.00977,1.27,5.1003,0.99999947,0.14210526,0.80305263
0.57283042,1919.999808,31.9999968,30869.75195,1.27,5.0489,0.99999947,0.14210526,0.80305263
0.57288828,1924.998912,32.0833152,30897.11523,1.27,5.1894,0.99999947,0.14210526,0.80305263
0.57294618,1930.001472,32.1666912,30863.44141,1.27,5.1017,0.99999947,0.14210526,0.80305263
0.57300403,1934.999712,32.2499952,30856.64453,1.27,5.2308,0.99999947,0.14210526,0.80305263
0.5730619,1939.99968,32.333328,30875.74219,1.27,5.1042,0.99999947,0.14210526,0.80305263
0.57311977,1944.999648,32.4166608,30871.22852,1.27,5.1338,0.99999947,0.14210526,0.80305263
0.57317764,1949.999616,32.4999936,30873.32813,1.27,5.2993,0.99999947,0.14210526,0.80305263
0.57323551,1954.999584,32.5833264,30849.58594,1.27,5.3445,0.99999947,0.14210526,0.80305263
0.5732934,1960.00128,32.666688,30848.49609,1.27,5.3723,0.99999947,0.14210526,0.80305263
0.57335125,1964.99952,32.749992,30830.96289,1.27,5.3826,0.99999947,0.14210526,0.80305263
0.57340913,1970.000352,32.8333392,30803.21289,1.27,5.2701,0.99999947,0.14210526,0.80305263
0.57346699,1974.999456,32.9166576,30833.76563,1.27,5.3934,0.99999947,0.14210526,0.80305263
0.57352487,1980.000288,33.0000048,30833.26367,1.27,5.281,0.99999947,0.14210526,0.80305263
0.57358275,1985.00112,33.083352,30823.80859,1.27,5.2196,0.99999947,0.14210526,0.80305263
0.5736406,1989.99936,33.166656,30820.16797,1.27,5.1887,0.99999947,0.14210526,0.80305263
0.57369849,1995.001056,33.2500176,30832.58984,1.27,5.0544,0.99999947,0.14210526,0.80305263
0.57375636,2000.001024,33.3333504,30813.57031,1.27,5.0444,0.99999947,0.14210526,0.80305263
0.57381423,2005.000992,33.4166832,30825.98633,1.27,5.063,0.99999947,0.14210526,0.80305263
0.5738721,2010.00096,33.500016,30789.79297,1.27,5.2488,0.99999947,0.14210526,0.80305263
0.57392997,2015.000928,33.5833488,30786.5332,1.27,5.1855,0.99999947,0.14210526,0.80305263
0.57398784,2020.000896,33.6666816,30802.63477,1.27,5.2519,0.99999947,0.14210526,0.80305263
0.5740457,2025,33.75,30797.69141,1.27,5.7246,0.99999947,0.14210526,0.80305263
0.57410357,2029.999968,33.8333328,30783.25781,1.27,5.3902,0.99999947,0.14210526,0.80305263
0.57416146,2035.001664,33.9166944,30794.08594,1.27,5.2706,0.99999947,0.14210526,0.80305263
0.57421932,2040.000768,34.0000128,30779.4668,1.27,5.3092,0.99999947,0.14210526,0.80305263
0.57427718,2044.999872,34.0833312,30783.82422,1.27,5.1924,0.99999947,0.14210526,0.80305263
0.57433506,2050.000704,34.1666784,30791.29492,1.27,5.3078,0.99999947,0.14210526,0.80305263
0.57439293,2055.000672,34.2500112,30767.9082,1.27,5.2035,0.99999947,0.14210526,0.80305263
0.5744508,2060.00064,34.333344,30754.57422,1.27,5.2778,0.99999947,0.14210526,0.80305263
0.57450867,2065.000608,34.4166768,30784.37695,1.27,5.205,0.99999947,0.14210526,0.80305263
0.57456654,2070.000576,34.5000096,30772.64258,1.27,5.2139,0.99999947,0.14210526,0.80305263
0.57462441,2075.000544,34.5833424,30755.72852,1.27,5.1171,0.99999947,0.14210526,0.80305263
0.57468229,2080.001376,34.6666896,30743.66797,1.27,5.1074,0.99999947,0.14210526,0.80305263
0.57474015,2085.00048,34.750008,30762.30469,1.27,5.1522,0.99999947,0.14210526,0.80305263
0.57479801,2089.999584,34.8333264,30764.20898,1.27,5.172,0.99999947,0.14210526,0.80305263
0.5748559,2095.00128,34.916688,30731.22461,1.27,5.1229,0.99999947,0.14210526,0.80305263
0.57491375,2099.99952,34.999992,30727.81055,1.27,5.0332,0.99999947,0.14210526,0.80305263
0.57497162,2104.999488,35.0833248,30732.97461,1.27,5.1658,0.99999947,0.14210526,0.80305263
0.57502951,2110.001184,35.1666864,30720.10156,1.27,5.1592,0.99999947,0.14210526,0.80305263
0.57508737,2115.000288,35.2500048,30713.24023,1.27,5.2274,0.99999947,0.14210526,0.80305263
0.57514524,2120.000256,35.3333376,30719.48242,1.27,5.2772,0.99999947,0.14210526,0.80305263
0.57520313,2125.001952,35.4166992,30669.70703,1.27,5.1199,0.99999947,0.14210526,0.80305263
0.57526098,2130.000192,35.5000032,30722.28125,1.27,5.1529,0.99999947,0.14210526,0.80305263
0.57531886,2135.001024,35.5833504,30687.7207,1.27,5.1204,0.99999947,0.14210526,0.80305263
0.57537672,2140.000128,35.6666688,30686.89648,1.27,5.1821,0.99999947,0.14210526,0.80305263
0.57543459,2145.000096,35.7500016,30676.00195,1.27,5.1148,0.99999947,0.14210526,0.80305263
0.57549248,2150.001792,35.8333632,30670.5918,1.27,5.1544,0.99999947,0.14210526,0.80305263
0.57555035,2155.00176,35.916696,30661.32227,1.27,5.2521,0.99999947,0.14210526,0.80305263
0.5756082,2160,36,30656.19727,1.27,5.2635,0.99999947,0.14210526,0.80305263
0.57566607,2164.999968,36.0833328,30664.5957,1.27,5.1666,0.99999947,0.14210526,0.80305263
0.57572395,2170.0008,36.16668,30647.41602,1.27,5.1715,0.99999947,0.14210526,0.80305263
0.57578181,2174.999904,36.2499984,30674.85742,1.27,5.3402,0.99999947,0.14210526,0.80305263
0.57583967,2179.999008,36.3333168,30684.11328,1.27,5.2614,0.99999947,0.14210526,0.80305263
0.57589755,2184.99984,36.416664,30659.21289,1.27,5.1875,0.99999947,0.14210526,0.80305263
0.57595543,2190.000672,36.5000112,30638.99609,1.27,5.2893,0.99999947,0.14210526,0.80305263
0.5760133,2195.00064,36.583344,30654.29492,1.27,5.2296,0.99999947,0.14210526,0.80305263
0.57607116,2199.999744,36.6666624,30658.85742,1.27,5.3031,0.99999947,0.14210526,0.80305263
0.57612903,2204.999712,36.7499952,30632.82422,1.27,5.317,0.99999947,0.14210526,0.80305263
0.57618691,2210.000544,36.8333424,30606.08398,1.27,5.2922,0.99999947,0.14210526,0.80305263
0.57624476,2214.998784,36.9166464,30622.08984,1.27,5.1685,0.99999947,0.14210526,0.80305263
0.57630265,2220.00048,37.000008,30659.60938,1.27,5.1949,0.99999947,0.14210526,0.80305263
0.57636052,2225.000448,37.0833408,30595.30469,1.27,5.0883,0.99999947,0.14210526,0.80305263
0.57641839,2230.000416,37.1666736,30630.51953,1.27,5.1163,0.99999947,0.14210526,0.80305263
0.57647626,2235.000384,37.2500064,30609.5,1.27,5.2438,0.99999947,0.14210526,0.80305263
0.57653414,2240.001216,37.3333536,30590.60742,1.27,5.137,0.99999947,0.14210526,0.80305263
0.57659201,2245.001184,37.4166864,30611.63086,1.27,5.2516,0.99999947,0.14210526,0.80305263
0.57664987,2250.000288,37.5000048,30580.49414,1.27,5.3368,0.99999947,0.14210526,0.80305263
0.57670773,2254.999392,37.5833232,30573.03711,1.27,5.2465,0.99999947,0.14210526,0.80305263
0.57676559,2259.998496,37.6666416,30586.99023,1.27,5.2216,0.99999947,0.14210526,0.80305263
0.57682346,2264.998464,37.7499744,30575.17773,1.27,5.4126,0.99999947,0.14210526,0.80305263
0.57688135,2270.00016,37.833336,30608.37109,1.27,5.4627,0.99999947,0.14210526,0.80305263
0.5769392,2274.9984,37.91664,30586.52734,1.27,5.2464,0.99999947,0.14210526,0.80305263
0.57699708,2279.999232,37.9999872,30577.76367,1.27,5.0726,0.99999947,0.14210526,0.80305263
0.57705496,2285.000064,38.0833344,30581.85352,1.27,4.98,0.99999947,0.14210526,0.80305263
0.57711282,2289.999168,38.1666528,30543.29883,1.27,5.0049,0.99999947,0.14210526,0.80305263
0.5771707,2295,38.25,30553.95898,1.27,5.1845,0.99999947,0.14210526,0.80305263
0.57722857,2299.999968,38.3333328,30555.92969,1.27,5.1485,0.99999947,0.14210526,0.80305263
0.57728643,2304.999072,38.4166512,30561.05859,1.27,5.1187,0.99999947,0.14210526,0.80305263
0.57734429,2309.998176,38.4999696,30546.47266,1.27,5.0456,0.99999947,0.14210526,0.80305263
0.57740217,2314.999008,38.5833168,30534.04688,1.27,5.1423,0.99999947,0.14210526,0.80305263
0.57746003,2319.998112,38.6666352,30542.88281,1.27,5.2012,0.99999947,0.14210526,0.80305263
0.5775179,2324.99808,38.749968,30533.79688,1.27,5.2573,0.99999947,0.14210526,0.80305263
0.5775758,2330.00064,38.833344,30541.97852,1.27,5.1784,0.99999947,0.14210526,0.80305263
0.57763366,2334.999744,38.9166624,30493.71484,1.27,5.1089,0.99999947,0.14210526,0.80305263
0.57769153,2339.999712,38.9999952,30474.42188,1.27,5.0379,0.99999947,0.14210526,0.80305263
0.57774941,2345.000544,39.0833424,30463.26953,1.27,5.1442,0.99999947,0.14210526,0.80305263
0.57780727,2349.999648,39.1666608,30430.05859,1.27,5.1236,0.99999947,0.14210526,0.80305263
0.57786513,2354.998752,39.2499792,30415.29297,1.27,5.1064,0.99999947,0.14210526,0.80305263
0.57792301,2359.999584,39.3333264,30405.81641,1.27,5.0349,0.99999947,0.14210526,0.80305263
0.57798088,2364.999552,39.4166592,30357.82422,1.27,5.023,0.99999947,0.14210526,0.80305263
0.57803874,2369.998656,39.4999776,30335.97852,1.27,5.1112,0.99999947,0.14210526,0.80305263
0.57809661,2374.998624,39.5833104,30311.05078,1.27,5.0667,0.99999947,0.14210526,0.80305263
0.57815448,2379.998592,39.6666432,30260.10156,1.27,5.0969,0.99999947,0.14210526,0.80305263
0.57821235,2384.99856,39.749976,30257.74805,1.27,5.158,0.99999947,0.14210526,0.80305263
0.57827022,2389.998528,39.8333088,30237.14453,1.27,5.1446,0.99999947,0.14210526,0.80305263
0.57832809,2394.998496,39.9166416,30239.09961,1.27,5.0472,0.99999947,0.14210526,0.80305263
0.57838596,2399.998464,39.9999744,30203.49609,1.27,5.0366,0.99999947,0.14210526,0.80305263
0.57844382,2404.997568,40.0832928,30170.2832,1.27,5.064,0.99999947,0.14210526,0.80305263
0.57850171,2409.999264,40.1666544,30152.71289,1.27,5.0999,0.99999947,0.14210526,0.80305263
0.57855958,2414.999232,40.2499872,30133.87109,1.27,5.2487,0.99999947,0.14210526,0.80305263
0.57861745,2419.9992,40.33332,30107.48047,1.27,5.303,0.99999947,0.14210526,0.80305263
0.57867531,2424.998304,40.4166384,30082.21289,1.27,5.149,0.99999947,0.14210526,0.80305263
0.57873319,2429.999136,40.4999856,30089.92383,1.27,5.1563,0.99999947,0.14210526,0.80305263
0.57879106,2434.999104,40.5833184,30051.09961,1.27,5.1508,0.99999947,0.14210526,0.80305263
0.57884894,2439.999936,40.6666656,30011.92188,1.27,5.0853,0.99999947,0.14210526,0.80305263
0.5789068,2444.99904,40.749984,29997.5918,1.27,5.0506,0.99999947,0.14210526,0.80305263
0.57896467,2449.999008,40.8333168,29976.75586,1.27,5.0789,0.99999947,0.14210526,0.80305263
0.57902254,2454.998976,40.9166496,29983.20898,1.27,5.0782,0.99999947,0.14210526,0.80305263
0.5790804,2459.99808,40.999968,29953.37891,1.27,5.0343,0.99999947,0.14210526,0.80305263
0.57913828,2464.998912,41.0833152,29911.64258,1.27,4.9714,0.99999947,0.14210526,0.80305263
0.57919614,2469.998016,41.1666336,29909.21875,1.27,4.9226,0.99999947,0.14210526,0.80305263
0.57925402,2474.998848,41.2499808,29883.15625,1.27,4.9538,0.99999947,0.14210526,0.80305263
0.5793119,2479.99968,41.333328,29850.95703,1.27,5.0347,0.99999947,0.14210526,0.80305263
0.57936976,2484.998784,41.4166464,29849.70703,1.27,5.0929,0.99999947,0.14210526,0.80305263
0.57942762,2489.997888,41.4999648,29816.89063,1.27,5.027,0.99999947,0.14210526,0.80305263
0.57948551,2494.999584,41.5833264,29806.625,1.27,5.0921,0.99999947,0.14210526,0.80305263
0.57954337,2499.998688,41.6666448,29809.77344,1.27,4.9512,0.99999947,0.14210526,0.80305263
0.57960126,2505.000384,41.7500064,29794.24219,1.27,5.063,0.99999947,0.14210526,0.80305263
0.5796591,2509.99776,41.833296,29809.19531,1.27,5.1951,0.99999947,0.14210526,0.80305263
0.579717,2515.00032,41.916672,29802.3125,1.27,5.2625,0.99999947,0.14210526,0.80305263
0.57977487,2520.000288,42.0000048,29810.25,1.27,5.2301,0.99999947,0.14210526,0.80305263
0.57983271,2524.997664,42.0832944,29758.64844,1.27,5.2731,0.99999947,0.14210526,0.80305263
0.57989059,2529.998496,42.1666416,29741.71484,1.27,5.3396,0.99999947,0.14210526,0.80305263
0.57994846,2534.998464,42.2499744,29758.62891,1.27,5.5533,0.99999947,0.14210526,0.80305263
0.58000634,2539.999296,42.3333216,29749.82031,1.27,5.418,0.99999947,0.14210526,0.80305263
0.58006421,2544.999264,42.4166544,29750.06445,1.27,5.277,0.99999947,0.14210526,0.80305263
0.58012208,2549.999232,42.4999872,29759.70117,1.27,5.215,0.99999947,0.14210526,0.80305263
0.58017995,2554.9992,42.58332,29772.53906,1.27,5.218,0.99999947,0.14210526,0.80305263
0.58023782,2559.999168,42.6666528,29752.83203,1.27,5.4782,0.99999947,0.14210526,0.80305263
0.58029569,2564.999136,42.7499856,29742.3457,1.27,5.5292,0.99999947,0.14210526,0.80305263
0.58035356,2569.999104,42.8333184,29765.90234,1.27,5.8708,0.99999947,0.14210526,0.80305263
0.58041143,2574.999072,42.9166512,29739.08008,1.27,6.0342,0.99999947,0.14210526,0.80305263
0.58046931,2579.999904,42.9999984,29753.72852,1.27,6.3648,0.99999947,0.14210526,0.80305263
0.58052717,2584.999008,43.0833168,29736.3457,1.27,6.3063,0.99999947,0.14210526,0.80305263
0.58058504,2589.998976,43.1666496,29715.79102,1.27,6.0863,0.99999947,0.14210526,0.80305263
0.58064292,2594.999808,43.2499968,29718.1543,1.27,6.2393,0.99999947,0.14210526,0.80305263
0.58070077,2599.998048,43.3333008,29726.03125,1.27,6.0542,0.99999947,0.14210526,0.80305263
0.58075866,2604.999744,43.4166624,29708.28516,1.27,5.8283,0.99999947,0.14210526,0.80305263
0.58081652,2609.998848,43.4999808,29684.70703,1.27,5.9142,0.99999947,0.14210526,0.80305263
0.58087439,2614.998816,43.5833136,29705.01172,1.27,6.7452,0.99999947,0.14210526,0.80305263
0.58093228,2620.000512,43.6666752,29674.19922,1.27,6.1759,0.99999947,0.14210526,0.80305263
0.58099014,2624.999616,43.7499936,29686.27148,1.27,5.7868,0.99999947,0.14210526,0.80305263
0.58104801,2629.999584,43.8333264,29654.89844,1.27,5.6042,0.99999947,0.14210526,0.80305263
0.58110589,2635.000416,43.9166736,29662.88672,1.27,5.6368,0.99999947,0.14210526,0.80305263
0.58116375,2639.99952,43.999992,29670.14844,1.27,5.746,0.99999947,0.14210526,0.80305263
0.58122162,2644.999488,44.0833248,29670.13086,1.27,5.6475,0.99999947,0.14210526,0.80305263
0.58127951,2650.001184,44.1666864,29625.58594,1.27,5.4962,0.99999947,0.14210526,0.80305263
0.58133737,2655.000288,44.2500048,29644.68164,1.27,5.3977,0.99999947,0.14210526,0.80305263
0.58139522,2659.998528,44.3333088,29653.21094,1.27,5.2272,0.99999947,0.14210526,0.80305263
0.5814531,2664.99936,44.416656,29632.41406,1.27,5.2838,0.99999947,0.14210526,0.80305263
0.58151097,2669.999328,44.4999888,29644.64063,1.27,5.2341,0.99999947,0.14210526,0.80305263
0.58156884,2674.999296,44.5833216,29627.2832,1.27,5.1872,0.99999947,0.14210526,0.80305263
0.5816267,2679.9984,44.66664,29643.61914,1.27,5.1842,0.99999947,0.14210526,0.80305263
0.5816846,2685.00096,44.750016,29623.64063,1.27,5.1856,0.99999947,0.14210526,0.80305263
0.58174245,2689.9992,44.83332,29606.9707,1.27,5.0756,0.99999947,0.14210526,0.80305263
0.58180033,2695.000032,44.9166672,29610.10547,1.27,4.9709,0.99999947,0.14210526,0.80305263
0.58185819,2699.999136,44.9999856,29609.07422,1.27,4.8907,0.99999947,0.14210526,0.80305263
0.58191605,2704.99824,45.083304,29594.56641,1.27,5.023,0.99999947,0.14210526,0.80305263
0.58197396,2710.001664,45.1666944,29572.63867,1.27,4.8851,0.99999947,0.14210526,0.80305263
0.58203182,2715.000768,45.2500128,29577.99805,1.27,4.9539,0.99999947,0.14210526,0.80305263
0.58208969,2720.000736,45.3333456,29576.52539,1.27,5.1479,0.99999947,0.14210526,0.80305263
0.58214755,2724.99984,45.416664,29598.625,1.27,5.193,0.99999947,0.14210526,0.80305263
0.58220544,2730.001536,45.5000256,29581.49219,1.27,5.1421,0.99999947,0.14210526,0.80305263
0.58226328,2734.998912,45.5833152,29581.00391,1.27,5.3196,0.99999947,0.14210526,0.80305263
0.58232117,2740.000608,45.6666768,29570.50391,1.27,5.2749,0.99999947,0.14210526,0.80305263
