Day fraction,Seconds,Min,Source Pressure (Pa),Turbidity Effluent,Turbidity Influent,BW Pump control (),Raw Water Pump control (),PAC Pump control ()
0.68619845,1370.0016,22.83336,33607.79297,1.29,5.4834,0.99999947,0.14210526,0.80305263
0.68625632,1375.001568,22.9166928,33618.92969,1.29,5.4951,0.99999947,0.14210526,0.80305263
0.68631419,1380.001536,23.0000256,33589.375,1.29,5.5528,0.99999947,0.14210526,0.80305263
0.68637207,1385.002368,23.0833728,33586.99219,1.29,5.5681,0.99999947,0.14210526,0.80305263
0.68642992,1390.000608,23.1666768,33588.125,1.29,5.526,0.99999947,0.14210526,0.80305263
0.68648777,1394.998848,23.2499808,33576.28516,1.29,5.6153,0.99999947,0.14210526,0.80305263
0.68654566,1400.000544,23.3333424,33572.19531,1.29,5.6879,0.99999947,0.14210526,0.80305263
0.68660353,1405.000512,23.4166752,33564.09375,1.29,5.7826,0.99999947,0.14210526,0.80305263
0.6866614,1410.00048,23.500008,33574.60547,1.29,6.071,0.99999947,0.14210526,0.80305263
0.68671929,1415.002176,23.5833696,33544.15625,1.29,5.8355,0.99999947,0.14210526,0.80305263
0.68677715,1420.00128,23.666688,33534.93359,1.29,5.7793,0.99999947,0.14210526,0.80305263
0.68683501,1425.000384,23.7500064,33522.31641,1.29,5.6944,0.99999947,0.14210526,0.80305263
0.68689288,1430.000352,23.8333392,33536.64063,1.29,5.9966,0.99999947,0.14210526,0.80305263
0.68695076,1435.001184,23.9166864,33507.9375,1.29,5.8262,0.99999947,0.14210526,0.80305263
0.68700863,1440.001152,24.0000192,33507.51563,1.29,5.7108,0.99999947,0.14210526,0.80305263
0.6870665,1445.00112,24.083352,33498.72656,1.29,5.6139,0.99999947,0.14210526,0.80305263
0.68712436,1450.000224,24.1666704,33504.98438,1.29,5.5645,0.99999947,0.14210526,0.80305263
0.68718225,1455.00192,24.250032,33500.67578,1.29,5.7079,0.99999947,0.14210526,0.80305263
0.68724011,1460.001024,24.3333504,33456.75391,1.29,5.7107,0.99999947,0.14210526,0.80305263
0.68729798,1465.000992,24.4166832,33451.44922,1.29,5.7582,0.99999947,0.14210526,0.80305263
0.68735585,1470.00096,24.500016,33461.86719,1.29,5.9465,0.99999947,0.14210526,0.80305263
0.68741374,1475.002656,24.5833776,33453.11328,1.29,5.7715,0.99999947,0.14210526,0.80305263
0.6874716,1480.00176,24.666696,33462.98828,1.29,5.6655,0.99999947,0.14210526,0.80305263
0.68752933,1484.989632,24.7498272,33446.89844,1.29,5.5495,0.99999947,0.14210526,0.80305263
0.68758734,1490.001696,24.8333616,33429.73438,1.29,5.6404,0.99999947,0.14210526,0.80305263
0.68764521,1495.001664,24.9166944,33416.26953,1.29,5.6902,0.99999947,0.14210526,0.80305263
0.68770307,1500.000768,25.0000128,33434.49609,1.29,5.6134,0.99999947,0.14210526,0.80305263
0.68776095,1505.0016,25.08336,33414.59375,1.29,5.7715,0.99999947,0.14210526,0.80305263
0.68781882,1510.001568,25.1666928,33397.41406,1.29,5.6534,0.99999947,0.14210526,0.80305263
0.68787669,1515.001536,25.2500256,33394.62891,1.29,5.6045,0.99999947,0.14210526,0.80305263
0.68793457,1520.002368,25.3333728,33372.39453,1.29,5.6863,0.99999947,0.14210526,0.80305263
0.68799243,1525.001472,25.4166912,33386.88672,1.29,5.572,0.99999947,0.14210526,0.80305263
0.6880503,1530.00144,25.500024,33374.6875,1.29,5.8368,0.99999947,0.14210526,0.80305263
0.68810817,1535.001408,25.5833568,33348.76953,1.29,5.7498,0.99999947,0.14210526,0.80305263
0.68816604,1540.001376,25.6666896,33353.05078,1.29,5.7087,0.99999947,0.14210526,0.80305263
0.68822392,1545.002208,25.7500368,33352.1875,1.29,5.572,0.99999947,0.14210526,0.80305263
0.68828178,1550.001312,25.8333552,33335.73828,1.29,5.8269,0.99999947,0.14210526,0.80305263
0.68833964,1555.000416,25.9166736,33334.01953,1.29,5.7441,0.99999947,0.14210526,0.80305263
0.68839752,1560.001248,26.0000208,33324.21094,1.29,5.5571,0.99999947,0.14210526,0.80305263
0.6884554,1565.00208,26.083368,33306.82422,1.29,5.7414,0.99999947,0.14210526,0.80305263
0.68851325,1570.00032,26.166672,33316.03906,1.29,5.7356,0.99999947,0.14210526,0.80305263
0.68857113,1575.001152,26.2500192,33306.81641,1.29,5.5702,0.99999947,0.14210526,0.80305263
0.688629,1580.00112,26.333352,33294.17188,1.29,5.7102,0.99999947,0.14210526,0.80305263
0.68868687,1585.001088,26.4166848,33282.62891,1.29,5.6843,0.99999947,0.14210526,0.80305263
0.68874475,1590.00192,26.500032,33302.26563,1.29,5.6096,0.99999947,0.14210526,0.80305263
0.68880263,1595.002752,26.5833792,33247.6875,1.29,5.7275,0.99999947,0.14210526,0.80305263
0.68886049,1600.001856,26.6666976,33248.79297,1.29,5.7653,0.99999947,0.14210526,0.80305263
0.68891835,1605.00096,26.750016,33236.53516,1.29,5.8347,0.99999947,0.14210526,0.80305263
0.68897622,1610.000928,26.8333488,33247.20703,1.29,5.995,0.99999947,0.14210526,0.80305263
0.6890341,1615.00176,26.916696,33235.26953,1.29,5.9099,0.99999947,0.14210526,0.80305263
0.68909196,1620.000864,27.0000144,33232.875,1.29,5.8746,0.99999947,0.14210526,0.80305263
0.68914984,1625.001696,27.0833616,33213.65625,1.29,5.7128,0.99999947,0.14210526,0.80305263
0.68920771,1630.001664,27.1666944,33215.10156,1.29,5.7219,0.99999947,0.14210526,0.80305263
0.68926559,1635.002496,27.2500416,33222.01172,1.29,5.7197,0.99999947,0.14210526,0.80305263
0.68932344,1640.000736,27.3333456,33200.94922,1.29,5.5324,0.99999947,0.14210526,0.80305263
0.6893813,1644.99984,27.416664,33198.21875,1.29,5.513,0.99999947,0.14210526,0.80305263
0.68943917,1649.999808,27.4999968,33185.58203,1.29,5.5171,0.99999947,0.14210526,0.80305263
0.68949707,1655.002368,27.5833728,33200.58594,1.29,5.6813,0.99999947,0.14210526,0.80305263
0.68955493,1660.001472,27.6666912,33210.18359,1.29,5.6793,0.99999947,0.14210526,0.80305263
0.68961283,1665.004032,27.7500672,33193.07422,1.29,5.5128,0.99999947,0.14210526,0.80305263
0.68967066,1670.000544,27.8333424,33208.07422,1.29,5.6706,0.99999947,0.14210526,0.80305263
0.68972853,1675.000512,27.9166752,33224.29297,1.29,5.8225,0.99999947,0.14210526,0.80305263
0.68978642,1680.002208,28.0000368,33217.88672,1.29,5.8078,0.99999947,0.14210526,0.80305263
0.68984427,1685.000448,28.0833408,33243.13281,1.29,5.5837,0.99999947,0.14210526,0.80305263
0.68990214,1690.000416,28.1666736,33233.51953,1.29,5.4963,0.99999947,0.14210526,0.80305263
0.68996004,1695.002976,28.2500496,33250.42969,1.29,5.5492,0.99999947,0.14210526,0.80305263
0.69001788,1700.000352,28.3333392,33271.08984,1.29,5.6711,0.99999947,0.14210526,0.80305263
0.69007575,1705.00032,28.416672,33255.18359,1.29,5.7274,0.99999947,0.14210526,0.80305263
0.69013365,1710.00288,28.500048,33299.13281,1.29,5.5858,0.99999947,0.14210526,0.80305263
0.69019151,1715.001984,28.5833664,33291.97266,1.29,5.5063,0.99999947,0.14210526,0.80305263
0.69024936,1720.000224,28.6666704,33288.58203,1.29,5.5044,0.99999947,0.14210526,0.80305263
0.69030723,1725.000192,28.7500032,33311.34766,1.29,5.6781,0.99999947,0.14210526,0.80305263
0.69036512,1730.001888,28.8333648,33320.49609,1.28,5.8272,0.99999947,0.14210526,0.80305263
0.69042299,1735.001856,28.9166976,33317.47656,1.28,5.6754,0.99999947,0.14210526,0.80305263
0.69048084,1740.000096,29.0000016,33328.91016,1.28,5.6773,0.99999947,0.14210526,0.80305263
0.69053872,1745.000928,29.0833488,33311.96094,1.28,5.6786,0.99999947,0.14210526,0.80305263
0.6905966,1750.00176,29.166696,33365.48047,1.28,5.985,0.99999947,0.14210526,0.80305263
0.69065448,1755.002592,29.2500432,33341.07031,1.28,5.798,0.99999947,0.14210526,0.80305263
0.69071234,1760.001696,29.3333616,33363.37891,1.28,5.9439,0.99999947,0.14210526,0.80305263
0.69077019,1764.999936,29.4166656,33385.42578,1.28,5.7388,0.99999947,0.14210526,0.80305263
0.69082808,1770.001632,29.5000272,33386.91797,1.28,5.7346,0.99999947,0.14210526,0.80305263
0.69088595,1775.0016,29.58336,33376.63672,1.28,5.6596,0.99999947,0.14210526,0.80305263
0.69094382,1780.001568,29.6666928,33362.49609,1.28,5.6896,0.99999947,0.14210526,0.80305263
0.69100171,1785.003264,29.7500544,33359.90234,1.28,5.5745,0.99999947,0.14210526,0.80305263
0.69105955,1790.00064,29.833344,33379.23828,1.28,5.5227,0.99999947,0.14210526,0.80305263
0.69111743,1795.001472,29.9166912,33402.75391,1.29,5.3613,0.99999947,0.14210526,0.80305263
0.69117529,1800.000576,30.0000096,33396.33203,1.28,5.6781,0.99999947,0.14210526,0.80305263
0.69123317,1805.001408,30.0833568,33435.10156,1.29,5.6776,0.99999947,0.14210526,0.80305263
0.69129103,1810.000512,30.1666752,33441.75391,1.28,5.6558,0.99999947,0.14210526,0.80305263
0.69134891,1815.001344,30.2500224,33418.63281,1.28,5.7303,0.99999947,0.14210526,0.80305263
0.69140677,1820.000448,30.3333408,33446.23438,1.28,5.782,0.99999947,0.14210526,0.80305263
0.69146465,1825.00128,30.416688,33422.26172,1.28,5.6071,0.99999947,0.14210526,0.80305263
0.69152251,1830.000384,30.5000064,33410.49219,1.28,5.5372,0.99999947,0.14210526,0.80305263
0.6915804,1835.00208,30.583368,33448.64453,1.28,5.6342,0.99999947,0.14210526,0.80305263
0.69163827,1840.002048,30.6667008,33450.12891,1.28,5.822,0.99999947,0.14210526,0.80305263
0.69169613,1845.001152,30.7500192,33443.48828,1.28,5.7511,0.99999947,0.14210526,0.80305263
0.69175401,1850.001984,30.8333664,33464.24609,1.28,5.8641,0.99999947,0.14210526,0.80305263
0.69181182,1854.996768,30.9166128,33468.14844,1.28,5.92,0.99999947,0.14210526,0.80305263
0.69186974,1860.001056,31.0000176,33479.28125,1.28,5.8115,0.99999947,0.14210526,0.80305263
0.69192764,1865.003616,31.0833936,33475.80078,1.28,5.6774,0.99999947,0.14210526,0.80305263
0.69198549,1870.001856,31.1666976,33463.41016,1.28,5.8296,0.99999947,0.14210526,0.80305263
0.69204334,1875.000096,31.2500016,33452.82422,1.28,5.69,0.99999947,0.14210526,0.80305263
0.69210121,1880.000064,31.3333344,33485.00391,1.28,5.7693,0.99999947,0.14210526,0.80305263
0.69215903,1884.995712,31.4165952,33479.68359,1.28,5.6556,0.99999947,0.14210526,0.80305263
0.69221697,1890.001728,31.5000288,33488.69531,1.28,5.6927,0.99999947,0.14210526,0.80305263
0.69227479,1894.997376,31.5832896,33483.78125,1.29,5.724,0.99999947,0.14210526,0.80305263
0.69233272,1900.002528,31.6667088,33493.81641,1.29,5.694,0.99999947,0.14210526,0.80305263
0.69239057,1905.000768,31.7500128,33514.13672,1.29,5.806,0.99999947,0.14210526,0.80305263
0.69244845,1910.0016,31.83336,33507.29297,1.29,5.7602,0.99999947,0.14210526,0.80305263
0.6925063,1914.99984,31.916664,33497.47656,1.29,5.8319,0.99999947,0.14210526,0.80305263
0.69256418,1920.000672,32.0000112,33531.57422,1.28,5.9655,0.99999947,0.14210526,0.80305263
0.69262206,1925.001504,32.0833584,33540.95703,1.29,5.9106,0.99999947,0.14210526,0.80305263
0.69267992,1930.000608,32.1666768,33522.72266,1.29,5.665,0.99999947,0.14210526,0.80305263
0.6927378,1935.00144,32.250024,33525.94141,1.29,5.5212,0.99999947,0.14210526,0.80305263
0.69279567,1940.001408,32.3333568,33534.97266,1.29,5.894,0.99999947,0.14210526,0.80305263
0.69285353,1945.000512,32.4166752,33547.66016,1.29,6.0018,0.99999947,0.14210526,0.80305263
0.69291141,1950.001344,32.5000224,33530.67578,1.29,6.01,0.99999947,0.14210526,0.80305263
0.69296929,1955.002176,32.5833696,33540.49609,1.29,5.8165,0.99999947,0.14210526,0.80305263
0.69302714,1960.000416,32.6666736,33523.35547,1.29,6.1695,0.99999947,0.14210526,0.80305263
0.69308503,1965.002112,32.7500352,33524.89453,1.29,6.1043,0.99999947,0.14210526,0.80305263
0.6931429,1970.00208,32.833368,33511.01563,1.29,5.8694,0.99999947,0.14210526,0.80305263
0.69320077,1975.002048,32.9167008,33525.94922,1.29,5.9227,0.99999947,0.14210526,0.80305263
0.69325864,1980.002016,33.0000336,33578.22656,1.29,5.8382,0.99999947,0.14210526,0.80305263
0.69331649,1985.000256,33.0833376,33534.30859,1.29,5.8237,0.99999947,0.14210526,0.80305263
0.69337438,1990.001952,33.1666992,33550.15625,1.29,5.8011,0.99999947,0.14210526,0.80305263
0.69343223,1995.000192,33.2500032,33534.91016,1.29,5.7409,0.99999947,0.14210526,0.80305263
0.69349012,2000.001888,33.3333648,33562.8125,1.29,5.5864,0.99999947,0.14210526,0.80305263
0.69354798,2005.000992,33.4166832,33544.36719,1.29,5.4636,0.99999947,0.14210526,0.80305263
0.69360585,2010.00096,33.500016,33553.16406,1.29,5.6266,0.99999947,0.14210526,0.80305263
0.69366376,2015.004384,33.5834064,33555.5625,1.29,5.6938,0.99999947,0.14210526,0.80305263
0.69372158,2020.000032,33.6666672,33540.97656,1.29,6.0062,0.99999947,0.14210526,0.80305263
0.69377946,2025.000864,33.7500144,33570.28516,1.29,6.4609,0.99999947,0.14210526,0.80305263
0.69383733,2030.000832,33.8333472,33562.10938,1.29,7.0077,0.99999947,0.14210526,0.80305263
0.6938952,2035.0008,33.91668,33566.44922,1.29,7.8492,0.99999947,0.14210526,0.80305263
0.69395311,2040.004224,34.0000704,33589.51172,1.29,8.1339,0.99999947,0.14210526,0.80305263
0.69401097,2045.003328,34.0833888,33553.61328,1.29,8.2236,0.99999947,0.14210526,0.80305263
0.69406882,2050.001568,34.1666928,33573.94141,1.29,8.082,0.99999947,0.14210526,0.80305263
0.69412668,2055.000672,34.2500112,33571.59766,1.29,8.2521,0.99999947,0.14210526,0.80305263
0.69418455,2060.00064,34.333344,33568.57031,1.29,7.7327,0.99999947,0.14210526,0.80305263
0.69424243,2065.001472,34.4166912,33572.27344,1.29,7.5097,0.99999947,0.14210526,0.80305263
0.6943003,2070.00144,34.500024,33602.45313,1.29,7.4451,0.99999947,0.14210526,0.80305263
0.69435816,2075.000544,34.5833424,33586.79688,1.29,7.2358,0.99999947,0.14210526,0.80305263
0.69441604,2080.001376,34.6666896,33588.01563,1.29,6.9881,0.99999947,0.14210526,0.80305263
0.69447391,2085.001344,34.7500224,33598.59375,1.29,6.7256,0.99999947,0.14210526,0.80305263
0.69453179,2090.002176,34.8333696,33585.48438,1.29,6.6425,0.99999947,0.14210526,0.80305263
0.69458964,2095.000416,34.9166736,33574.5625,1.29,6.4625,0.99999947,0.14210526,0.80305263
0.69464752,2100.001248,35.0000208,33565.10156,1.29,6.3437,0.99999947,0.14210526,0.80305263
0.69470538,2105.000352,35.0833392,33603.26953,1.29,6.1626,0.99999947,0.14210526,0.80305263
0.69476325,2110.00032,35.166672,33572.44531,1.29,6.2121,0.99999947,0.14210526,0.80305263
0.69482113,2115.001152,35.2500192,33590.60547,1.29,6.2114,0.99999947,0.14210526,0.80305263
0.69487901,2120.001984,35.3333664,33584.88281,1.29,6.2033,0.99999947,0.14210526,0.80305263
0.69493689,2125.002816,35.4167136,33598.37891,1.29,5.986,0.99999947,0.14210526,0.80305263
0.69499473,2130.000192,35.5000032,33605.39844,1.29,5.9127,0.99999947,0.14210526,0.80305263
0.69505261,2135.001024,35.5833504,33585.28906,1.29,6.1569,0.99999947,0.14210526,0.80305263
0.69511048,2140.000992,35.6666832,33572.21094,1.29,6.2316,0.99999947,0.14210526,0.80305263
0.69516836,2145.001824,35.7500304,33571.125,1.29,6.2081,0.99999947,0.14210526,0.80305263
0.69522622,2150.000928,35.8333488,33577.57031,1.29,6.2448,0.99999947,0.14210526,0.80305263
0.69528408,2155.000032,35.9166672,33570.37891,1.29,6.2848,0.99999947,0.14210526,0.80305263
0.695342,2160.00432,36.000072,33581.45313,1.29,6.1773,0.99999947,0.14210526,0.80305263
0.69539982,2164.999968,36.0833328,33593.63281,1.29,6.1241,0.99999947,0.14210526,0.80305263
0.6954577,2170.0008,36.16668,33604.37891,1.29,9.9417,0.99999947,0.14210526,0.80305263
0.69551557,2175.000768,36.2500128,33594.72266,1.29,46.416,0.99999947,0.14210526,0.80305263
0.69557345,2180.0016,36.33336,33558.33984,1.29,44.244,0.99999947,0.14210526,0.80305263
0.69563132,2185.001568,36.4166928,33579.51172,1.29,39.34,0.99999947,0.14210526,0.80305263
0.69568919,2190.001536,36.5000256,33568.75391,1.29,33.041,0.99999947,0.14210526,0.80305263
0.69574706,2195.001504,36.5833584,33568.59766,1.29,29.196,0.99999947,0.14210526,0.80305263
0.69580493,2200.001472,36.6666912,33554.44141,1.29,24.638,0.99999947,0.14210526,0.80305263
0.69586281,2205.002304,36.7500384,33591.74609,1.29,21.563,0.99999947,0.14210526,0.80305263
0.69592066,2210.000544,36.8333424,33560.67969,1.29,18.716,0.99999947,0.14210526,0.80305263
0.69597853,2215.000512,36.9166752,33613.79297,1.29,16.595,0.99999947,0.14210526,0.80305263
0.69603641,2220.001344,37.0000224,33572.78125,1.29,16.101,0.99999947,0.14210526,0.80305263
0.69609428,2225.001312,37.0833552,33579.92969,1.29,13.814,0.99999947,0.14210526,0.80305263
0.69615215,2230.00128,37.166688,33563.625,1.29,11.965,0.99999947,0.14210526,0.80305263
0.69621004,2235.002976,37.2500496,33564.49219,1.29,10.812,0.99999947,0.14210526,0.80305263
0.6962679,2240.00208,37.333368,33596.21484,1.29,9.0643,0.99999947,0.14210526,0.80305263
0.69632575,2245.00032,37.416672,33567.71094,1.29,10.143,0.99999947,0.14210526,0.80305263
0.69638362,2250.000288,37.5000048,33591.49609,1.29,10.258,0.99999947,0.14210526,0.80305263
0.6964415,2255.00112,37.583352,33575.02344,1.29,10.068,0.99999947,0.14210526,0.80305263
0.69649938,2260.001952,37.6666992,33561.74609,1.29,9.6514,0.99999947,0.14210526,0.80305263
0.6965572,2264.9976,37.74996,33548.65625,1.29,9.1008,0.99999947,0.14210526,0.80305263
0.6966151,2270.00016,37.833336,33554.46875,1.29,8.9874,0.99999947,0.14210526,0.80305263
0.69667297,2275.000128,37.9166688,33562.11328,1.29,8.612,0.99999947,0.14210526,0.80305263
0.69673086,2280.001824,38.0000304,33559.15625,1.29,7.9444,0.99999947,0.14210526,0.80305263
0.69678873,2285.001792,38.0833632,33558.14453,1.29,7.5343,0.99999947,0.14210526,0.80305263
0.69684658,2290.000032,38.1666672,33542.47656,1.29,7.2796,0.99999947,0.14210526,0.80305263
0.69690447,2295.001728,38.2500288,33571.83984,1.29,6.8502,0.99999947,0.14210526,0.80305263
0.69696233,2300.000832,38.3333472,33552.32031,1.29,6.6635,0.99999947,0.14210526,0.80305263
0.69702021,2305.001664,38.4166944,33539.25781,1.29,6.5345,0.99999947,0.14210526,0.80305263
0.69707808,2310.001632,38.5000272,33540.66797,1.29,6.397,0.99999947,0.14210526,0.80305263
0.69713594,2315.000736,38.5833456,33535.76953,1.29,6.4039,0.99999947,0.14210526,0.80305263
0.69719382,2320.001568,38.6666928,33555.92188,1.29,6.3815,0.99999947,0.14210526,0.80305263
0.69725168,2325.000672,38.7500112,33527.25,1.29,6.3876,0.99999947,0.14210526,0.80305263
0.69730955,2330.00064,38.833344,33551.23828,1.29,6.2169,0.99999947,0.14210526,0.80305263
0.69736743,2335.001472,38.9166912,33566.00391,1.29,6.2389,0.99999947,0.14210526,0.80305263
0.69742529,2340.000576,39.0000096,33537.94141,1.29,6.0331,0.99999947,0.14210526,0.80305263
0.69748316,2345.000544,39.0833424,33542.46875,1.29,5.8991,0.99999947,0.14210526,0.80305263
0.69754105,2350.00224,39.166704,33536.42188,1.29,5.9114,0.99999947,0.14210526,0.80305263
0.6975989,2355.00048,39.250008,33517.58984,1.29,5.9669,0.99999947,0.14210526,0.80305263
0.69765677,2360.000448,39.3333408,33528.9375,1.29,6.0397,0.99999947,0.14210526,0.80305263
0.69771464,2365.000416,39.4166736,33521.40234,1.29,6.061,0.99999947,0.14210526,0.80305263
0.69777252,2370.001248,39.5000208,33521.85547,1.29,5.9674,0.99999947,0.14210526,0.80305263
0.6978304,2375.00208,39.583368,33526.80078,1.29,6.0974,0.99999947,0.14210526,0.80305263
0.69788827,2380.002048,39.6667008,33511.39063,1.29,6.0536,0.99999947,0.14210526,0.80305263
0.69794613,2385.001152,39.7500192,33516.10938,1.28,6.0042,0.99999947,0.14210526,0.80305263
0.69800401,2390.001984,39.8333664,33533.42188,1.28,6.1029,0.99999947,0.14210526,0.80305263
0.69806188,2395.001952,39.9166992,33512.20313,1.28,6.1665,0.99999947,0.14210526,0.80305263
0.69811974,2400.001056,40.0000176,33504.08203,1.28,6.1488,0.99999947,0.14210526,0.80305263
0.69817761,2405.001024,40.0833504,33510.29688,1.28,6.053,0.99999947,0.14210526,0.80305263
0.69823547,2410.000128,40.1666688,33497.89453,1.28,6.0821,0.99999947,0.14210526,0.80305263
0.69829336,2415.001824,40.2500304,33474.99219,1.28,6.0102,0.99999947,0.14210526,0.80305263
0.69835125,2420.00352,40.333392,33483.05078,1.28,5.9506,0.99999947,0.14210526,0.80305263
0.6984091,2425.00176,40.416696,33492.52344,1.28,5.7565,0.99999947,0.14210526,0.80305263
0.69846697,2430.001728,40.5000288,33484.16797,1.28,5.7432,0.99999947,0.14210526,0.80305263
0.69852483,2435.000832,40.5833472,33493.1875,1.28,5.8312,0.99999947,0.14210526,0.80305263
0.6985827,2440.0008,40.66668,33500.43359,1.28,5.8616,0.99999947,0.14210526,0.80305263
0.69864057,2445.000768,40.7500128,33497.23438,1.28,5.9625,0.99999947,0.14210526,0.80305263
0.69869847,2450.003328,40.8333888,33472.83984,1.28,6.024,0.99999947,0.14210526,0.80305263
0.69875632,2455.001568,40.9166928,33468.97266,1.28,5.953,0.99999947,0.14210526,0.80305263
0.69881418,2460.000672,41.0000112,33459.74219,1.28,5.9307,0.99999947,0.14210526,0.80305263
0.69887206,2465.001504,41.0833584,33458.70313,1.28,5.8293,0.99999947,0.14210526,0.80305263
0.69892994,2470.002336,41.1667056,33476.40234,1.28,5.9652,0.99999947,0.14210526,0.80305263
0.69898781,2475.002304,41.2500384,33485.29297,1.28,6.1708,0.99999947,0.14210526,0.80305263
0.69904567,2480.001408,41.3333568,33445.64453,1.28,6.2916,0.99999947,0.14210526,0.80305263
0.69910353,2485.000512,41.4166752,33449.27734,1.28,6.1806,0.99999947,0.14210526,0.80305263
0.6991614,2490.00048,41.500008,33448.57813,1.28,6.1973,0.99999947,0.14210526,0.80305263
0.69921929,2495.002176,41.5833696,33487.15625,1.28,6.1947,0.99999947,0.14210526,0.80305263
0.69927716,2500.002144,41.6667024,33475.78516,1.28,6.3573,0.99999947,0.14210526,0.80305263
0.69933504,2505.002976,41.7500496,33450.96484,1.28,6.5318,0.99999947,0.14210526,0.80305263
0.6993929,2510.00208,41.833368,33441.14844,1.28,6.5541,0.99999947,0.14210526,0.80305263
0.69945075,2515.00032,41.916672,33439.16797,1.28,6.5294,0.99999947,0.14210526,0.80305263
0.69950863,2520.001152,42.0000192,33456.96484,1.28,6.429,0.99999947,0.14210526,0.80305263
0.6995665,2525.00112,42.083352,33451.16797,1.28,6.2287,0.99999947,0.14210526,0.80305263
0.69962437,2530.001088,42.1666848,33450.52734,1.28,6.0881,0.99999947,0.14210526,0.80305263
0.69968225,2535.00192,42.250032,33437.69141,1.28,5.9864,0.99999947,0.14210526,0.80305263
0.69974013,2540.002752,42.3333792,33409.63281,1.28,5.9616,0.99999947,0.14210526,0.80305263
0.69979798,2545.000992,42.4166832,33434.28516,1.28,6.0466,0.99999947,0.14210526,0.80305263
0.69985586,2550.001824,42.5000304,33429.12891,1.28,6.0224,0.99999947,0.14210526,0.80305263
0.69991374,2555.002656,42.5833776,33400.19141,1.28,5.9328,0.99999947,0.14210526,0.80305263
0.6999716,2560.00176,42.666696,33406.69141,1.28,5.8682,0.99999947,0.14210526,0.80305263
0.70002946,2565.000864,42.7500144,33402.32813,1.28,5.879,0.99999947,0.14210526,0.80305263
0.70008733,2570.000832,42.8333472,33406.80469,1.28,6.0148,0.99999947,0.14210526,0.80305263
0.70014521,2575.001664,42.9166944,33380.69531,1.28,5.9747,0.99999947,0.14210526,0.80305263
0.70020309,2580.002496,43.0000416,33405.14063,1.28,6.1196,0.99999947,0.14210526,0.80305263
0.70026095,2585.0016,43.08336,33393.72266,1.28,6.0205,0.99999947,0.14210526,0.80305263
0.70031884,2590.003296,43.1667216,33402.35938,1.28,6.047,0.99999947,0.14210526,0.80305263
0.70037669,2595.001536,43.2500256,33398.06641,1.28,6.03,0.99999947,0.14210526,0.80305263
0.70043456,2600.001504,43.3333584,33402.19531,1.28,5.9193,0.99999947,0.14210526,0.80305263
0.70049238,2604.997152,43.4166192,33386.27734,1.28,5.8627,0.99999947,0.14210526,0.80305263
0.70055031,2610.002304,43.5000384,33382.00391,1.28,5.8355,0.99999947,0.14210526,0.80305263
0.70060817,2615.001408,43.5833568,33372.14844,1.28,5.8779,0.99999947,0.14210526,0.80305263
0.70066604,2620.001376,43.6666896,33386.52734,1.28,5.8568,0.99999947,0.14210526,0.80305263
0.7007239,2625.00048,43.750008,33383.49219,1.28,5.8275,0.99999947,0.14210526,0.80305263
0.70078178,2630.001312,43.8333552,33368.52344,1.28,5.822,0.99999947,0.14210526,0.80305263
0.70083965,2635.00128,43.916688,33349.02344,1.28,5.8953,0.99999947,0.14210526,0.80305263
0.70089751,2640.000384,44.0000064,33361.44531,1.28,5.8734,0.99999947,0.14210526,0.80305263
0.70095538,2645.000352,44.0833392,33380.70313,1.28,5.867,0.99999947,0.14210526,0.80305263
0.70101325,2650.00032,44.166672,33347.30469,1.28,5.7115,0.99999947,0.14210526,0.80305263
0.70107112,2655.000288,44.2500048,33378.57813,1.28,5.7024,0.99999947,0.14210526,0.80305263
0.701129,2660.00112,44.333352,33362.32422,1.28,5.8411,0.99999947,0.14210526,0.80305263
0.70118688,2665.001952,44.4166992,33344.26953,1.28,5.8579,0.99999947,0.14210526,0.80305263
0.70124474,2670.001056,44.5000176,33325.45703,1.28,5.8832,0.99999947,0.14210526,0.80305263
0.7013026,2675.00016,44.583336,33376.01172,1.28,5.7901,0.99999947,0.14210526,0.80305263
0.70136048,2680.000992,44.6666832,33352.66016,1.28,5.8656,0.99999947,0.14210526,0.80305263
0.70141836,2685.001824,44.7500304,33326.52734,1.28,5.8851,0.99999947,0.14210526,0.80305263
0.70147625,2690.00352,44.833392,33322.01563,1.28,5.7946,0.99999947,0.14210526,0.80305263
0.7015341,2695.00176,44.916696,33313.85156,1.28,5.7728,0.99999947,0.14210526,0.80305263
0.70159198,2700.002592,45.0000432,33313.69922,1.28,5.7908,0.99999947,0.14210526,0.80305263
0.70164982,2704.999968,45.0833328,33317.69922,1.28,5.8406,0.99999947,0.14210526,0.80305263
0.70170771,2710.001664,45.1666944,33311.91016,1.28,5.747,0.99999947,0.14210526,0.80305263
0.70176557,2715.000768,45.2500128,33307.61328,1.28,5.6836,0.99999947,0.14210526,0.80305263
0.70182345,2720.0016,45.33336,33295.01172,1.28,5.6321,0.99999947,0.14210526,0.80305263
0.70188131,2725.000704,45.4166784,33300.14453,1.28,5.6278,0.99999947,0.14210526,0.80305263
0.70193919,2730.001536,45.5000256,33296.96484,1.28,5.6543,0.99999947,0.14210526,0.80305263
0.70199706,2735.001504,45.5833584,33284.69531,1.28,5.7205,0.99999947,0.14210526,0.80305263
0.70205494,2740.002336,45.6667056,33273.39453,1.28,5.8738,0.99999947,0.14210526,0.80305263
